RegionID,SizeRank,City,RegionType,State,Metro,CountyName,Mean (2010),Mean (2020),Mean (2021(Q1)),Code,Originating Domestic Passengers 10%,Originating Domestic Passengers,AIRPORT,LATITUDE,LONGITUDE
30258,119,Arlington,City,VA,Washington-Arlington-Alexandria,Arlington County,646263.85,780817.67,796553.67,DCA,"562,560",5625600.0,Ronald Reagan Washington National,38.85208333,-77.03772222
35079,17502,Arrington,City,VA,Charlottesville,Nelson County,129069.08,142326.75,146579.67,,,,,,
16818,439,Ashburn,City,VA,Washington-Arlington-Alexandria,Loudoun County,507826.43,607346.0,642673.0,,,,,,
10228,7427,Axton,City,VA,Martinsville,Henry County,72160.18,83610.42,85940.33,,,,,,
50852,7899,Barboursville,City,VA,Charlottesville,Greene County,259617.72,297296.08,308074.67,,,,,,
50880,4701,Bassett,City,VA,Martinsville,Henry County,78483.96,86991.58,89450.0,,,,,,
10300,6651,Bealeton,City,VA,Washington-Arlington-Alexandria,Fauquier County,271792.92,343390.42,373372.0,,,,,,
23646,3177,Bedford,City,VA,Lynchburg,Bedford County,145933.5,174056.08,186239.33,,,,,,
44107,7180,Belle Haven,City,VA,Washington-Arlington-Alexandria,Fairfax County,397863.41,461483.67,487630.67,,,,,,
241610,7815,Bellwood,City,VA,Richmond,Chesterfield County,136556.23,177628.33,193773.33,,,,,,
35344,5921,Berryville,City,VA,Washington-Arlington-Alexandria,Clarke County,335998.14,379051.17,396338.33,,,,,,
17050,960,Blacksburg,City,VA,Blacksburg-Christiansburg-Radford,Montgomery County,235433.84,283701.0,298589.0,,,,,,
17078,9894,Blue Ridge,City,VA,Roanoke,Botetourt County,182810.51,213350.25,223185.67,,,,,,
30501,12188,Bluemont,City,VA,Washington-Arlington-Alexandria,Clarke County,371442.48,429450.75,453774.67,,,,,,
35084,3306,Bon Air,City,VA,Richmond,Chesterfield County,216154.12,270062.83,291021.0,,,,,,
10510,12040,Boyce,City,VA,Washington-Arlington-Alexandria,Clarke County,318398.04,366670.42,384050.33,,,,,,
44318,2182,Bristow,City,VA,Washington-Arlington-Alexandria,Prince William County,417338.42,502740.33,545173.67,,,,,,
23835,14185,Broad Run,City,VA,Washington-Arlington-Alexandria,Fauquier County,463622.73,561212.75,617922.33,,,,,,
17231,1265,Burke,City,VA,Washington-Arlington-Alexandria,Fairfax County,483561.98,572613.25,604923.33,,,,,,
23968,6496,Carrollton,City,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,290976.38,327296.92,339409.33,,,,,,
9999,16536,Carrsville,City,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,171638.71,199639.25,208812.33,,,,,,
44484,17214,Catharpin,City,VA,Washington-Arlington-Alexandria,Prince William County,584854.48,672889.67,735598.67,,,,,,
44487,8772,Catlett,City,VA,Washington-Arlington-Alexandria,Fauquier County,366880.38,441282.08,483915.33,,,,,,
4032,721,Centreville,City,VA,Washington-Arlington-Alexandria,Fairfax County,394341.13,469753.67,493388.67,,,,,,
242386,9003,Chamberlayne,City,VA,Richmond,Henrico County,202972.35,250266.0,268634.67,,,,,,
30829,974,Chantilly,City,VA,Washington-Arlington-Alexandria,Loudoun County,509721.68,611076.5,648092.0,IAD,"314,108",3141080.0,Washington Dulles International,38.94453194,-77.45580972
30840,314,Charlottesville,City,VA,Charlottesville,Albemarle County,298040.3,351001.58,369302.0,,,,,,
44564,109,Chesapeake,City,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,255048.42,289067.58,305991.0,,,,,,
24061,1181,Chester,City,VA,Richmond,Chesterfield County,215525.62,259574.92,279273.0,,,,,,
44568,1013,Chesterfield,City,VA,Richmond,Chesterfield County,245468.32,294981.75,316081.67,,,,,,
17443,2025,Christiansburg,City,VA,Blacksburg-Christiansburg-Radford,Montgomery County,173885.32,197586.08,206902.33,,,,,,
10863,3808,Clifton,City,VA,Washington-Arlington-Alexandria,Fairfax County,655660.06,737349.25,773864.33,,,,,,
4158,25996,Coleman Falls,City,VA,Lynchburg,Bedford County,137389.53,157307.0,168950.67,,,,,,
37968,2067,Colonial Heights,City,VA,Richmond,Colonial Heights City,161120.44,185820.42,196815.67,,,,,,
38046,27538,Covesville,City,VA,Charlottesville,Albemarle County,216991.22,246429.25,269297.0,,,,,,
24279,5921,Crozet,City,VA,Charlottesville,Albemarle County,374538.76,415473.08,428419.0,,,,,,
11011,1785,Culpeper,City,VA,Washington-Arlington-Alexandria,Culpeper County,260790.83,286960.58,307374.67,,,,,,
31172,897,Danville,City,VA,Danville,Danville City,77653.71,86084.08,88919.67,,,,,,
44892,22382,Delaplane,City,VA,Washington-Arlington-Alexandria,Fauquier County,525908.53,665302.33,742135.33,,,,,,
51721,6048,Disputanta,City,VA,Richmond,Prince George County,198552.87,229146.17,239243.33,,,,,,
243145,5853,Dumbarton,City,VA,Richmond,Henrico County,167104.52,213379.17,226738.33,,,,,,
24444,2236,Dumfries,City,VA,Washington-Arlington-Alexandria,Prince William County,346106.43,420366.92,454038.67,,,,,,
42484,10165,Dunn Loring,City,VA,Washington-Arlington-Alexandria,Fairfax County,833019.67,949085.58,991514.0,,,,,,
56038,19495,Dyke,City,VA,Charlottesville,Albemarle County,265337.13,298279.83,308261.0,,,,,,
24472,9742,Earlysville,City,VA,Charlottesville,Albemarle County,395079.21,430647.5,444012.67,,,,,,
243200,3887,East Highland Park,City,VA,Richmond,Henrico County,134299.01,165141.08,170891.0,,,,,,
45137,9473,Elliston,City,VA,Blacksburg-Christiansburg-Radford,Montgomery County,138146.83,151376.17,156346.67,,,,,,
49162,13852,Esmont,City,VA,Charlottesville,Albemarle County,183422.47,196550.17,208081.0,,,,,,
18028,5819,Evington,City,VA,Lynchburg,Campbell County,164364.5,197457.58,205272.33,,,,,,
51971,17957,Faber,City,VA,Charlottesville,Nelson County,233577.59,264938.42,275206.33,,,,,,
4655,193,Fairfax,City,VA,Washington-Arlington-Alexandria,Fairfax County,516456.92,605079.17,634766.0,,,,,,
4679,300,Falls Church,City,VA,Washington-Arlington-Alexandria,Fairfax County,522818.22,632162.5,666671.33,,,,,,
18141,2327,Forest,City,VA,Lynchburg,Bedford County,233611.33,278048.5,290557.0,,,,,,
31600,6197,Fort Belvoir,City,VA,Washington-Arlington-Alexandria,Fairfax County,553106.03,619114.83,648159.0,,,,,,
243607,3990,Fort Hunt,City,VA,Washington-Arlington-Alexandria,Fairfax County,671146.28,762125.92,805385.67,,,,,,
31636,1513,Franconia,City,VA,Washington-Arlington-Alexandria,Fairfax County,439104.06,518648.75,544645.0,,,,,,
11529,181,Fredericksburg,City,VA,Washington-Arlington-Alexandria,Spotsylvania County,270435.83,325156.83,353148.67,,,,,,
4813,14362,Free Union,City,VA,Charlottesville,Albemarle County,397702.11,415025.83,428007.67,,,,,,
4826,1870,Front Royal,City,VA,Washington-Arlington-Alexandria,Warren County,224519.01,248756.08,266451.0,,,,,,
18227,1725,Gainesville,City,VA,Washington-Arlington-Alexandria,Prince William County,439579.36,523406.92,566903.33,,,,,,
8506,11561,Gladstone,City,VA,Lynchburg,Appomattox County,91908.36,107460.75,111940.0,,,,,,
31751,686,Glen Allen,City,VA,Richmond,Henrico County,297348.12,353690.67,373328.67,,,,,,
4930,17856,Goldvein,City,VA,Washington-Arlington-Alexandria,Fauquier County,356425.62,430324.83,466218.67,,,,,,
18327,10429,Goodview,City,VA,Lynchburg,Bedford County,167602.65,200564.58,218912.0,,,,,,
18373,3226,Great Falls,City,VA,Washington-Arlington-Alexandria,Fairfax County,1118986.89,1175866.75,1245058.67,,,,,,
244024,2358,Groveton,City,VA,Washington-Arlington-Alexandria,Fairfax County,439369.71,529184.0,558621.67,,,,,,
31922,10068,Hamilton,City,VA,Washington-Arlington-Alexandria,Loudoun County,499523.31,596435.25,633583.33,,,,,,
5052,250,Hampton,City,VA,Virginia Beach-Norfolk-Newport News,Hampton City,159828.06,185721.17,201467.0,,,,,,
18459,9821,Hanover,City,VA,Richmond,Hanover County,242354.73,285716.17,298382.33,,,,,,
11803,7856,Hardy,City,VA,Lynchburg,Bedford County,226227.07,266623.08,274814.67,,,,,,
5104,2510,Haymarket,City,VA,Washington-Arlington-Alexandria,Prince William County,494035.23,574776.08,624120.0,,,,,,
182023,205,Henrico,City,VA,Richmond,Henrico County,218559.63,268550.0,285296.33,,,,,,
38968,478,Herndon,City,VA,Washington-Arlington-Alexandria,Fairfax County,501461.52,583434.42,613721.67,,,,,,
21864,5102,Highland Springs,City,VA,Richmond,Henrico County,124430.78,156318.17,170709.0,,,,,,
18580,29449,Hillsboro,City,VA,Washington-Arlington-Alexandria,Loudoun County,335729.7,438684.67,467685.33,,,,,,
35486,1970,Hopewell,City,VA,Richmond,Hopewell City,118778.94,132798.75,139707.0,,,,,,
28615,10221,Huddleston,City,VA,Lynchburg,Bedford County,296221.4,335516.5,361431.33,,,,,,
25212,22324,Hume,City,VA,Washington-Arlington-Alexandria,Fauquier County,517294.08,592840.58,677232.0,,,,,,
244490,5304,Huntington,City,VA,Washington-Arlington-Alexandria,Fairfax County,320115.72,384078.33,401451.67,,,,,,
244509,3082,Hybla Valley,City,VA,Washington-Arlington-Alexandria,Fairfax County,480719.22,562120.0,596775.0,,,,,,
48993,11677,Keswick,City,VA,Charlottesville,Albemarle County,530951.78,555118.83,572526.33,,,,,,
32403,4631,Lakeside,City,VA,Richmond,Henrico County,170368.98,221612.08,236953.0,,,,,,
18948,8021,Lanexa,City,VA,Richmond,New Kent County,248467.44,287129.5,300292.67,,,,,,
32471,493,Leesburg,City,VA,Washington-Arlington-Alexandria,Loudoun County,498099.44,594661.75,631547.33,,,,,,
245091,3585,Lincolnia,City,VA,Washington-Arlington-Alexandria,Fairfax County,473523.41,564973.83,597176.33,,,,,,
19030,10564,Linden,City,VA,Washington-Arlington-Alexandria,Warren County,231968.02,259540.75,279012.33,,,,,,
245146,10854,Loch Lomond,City,VA,Washington-Arlington-Alexandria,Prince William County,278858.36,355730.17,384271.0,,,,,,
12446,1641,Lorton,City,VA,Washington-Arlington-Alexandria,Fairfax County,433524.38,512851.08,539897.0,,,,,,
53050,7055,Lovettsville,City,VA,Washington-Arlington-Alexandria,Loudoun County,461281.59,536943.67,571591.67,,,,,,
19111,15326,Lovingston,City,VA,Charlottesville,Nelson County,190343.68,215630.17,223841.0,,,,,,
8822,13387,Lynch Station,City,VA,Lynchburg,Campbell County,124175.86,146493.42,154809.33,,,,,,
46348,406,Lynchburg,City,VA,Lynchburg,Lynchburg City,136324.17,164768.58,176731.33,,,,,,
16399,12568,Lyndhurst,City,VA,Staunton-Waynesboro,Augusta County,191590.29,222346.08,231060.0,,,,,,
19172,353,Manassas,City,VA,Washington-Arlington-Alexandria,Prince William County,325770.82,406422.5,440458.67,,,,,,
53126,3651,Manassas Park,City,VA,Washington-Arlington-Alexandria,Manassas Park City,265931.82,303262.33,317427.0,,,,,,
32717,8259,Marshall,City,VA,Washington-Arlington-Alexandria,Fauquier County,407559.02,489535.75,544944.33,,,,,,
32727,1820,Martinsville,City,VA,Martinsville,Henry County,69864.84,77988.17,80255.33,,,,,,
46465,975,McLean,City,VA,Washington-Arlington-Alexandria,Fairfax County,975236.78,1097483.92,1142546.0,,,,,,
12665,842,Mechanicsville,City,VA,Richmond,Hanover County,255418.34,301051.0,315545.67,,,,,,
12708,12103,Middleburg,City,VA,Washington-Arlington-Alexandria,Loudoun County,635288.01,724770.17,789596.33,,,,,,
42853,10111,Midland,City,VA,Washington-Arlington-Alexandria,Fauquier County,340997.95,411668.58,450902.0,,,,,,
53311,433,Midlothian,City,VA,Richmond,Chesterfield County,266988.08,318138.0,339688.67,,,,,,
12791,4694,Moneta,City,VA,Lynchburg,Bedford County,310629.41,353852.08,378850.0,,,,,,
25967,6505,Montrose,City,VA,Richmond,Henrico County,113386.48,149819.83,163134.33,,,,,,
12868,1658,Mount Vernon,City,VA,Washington-Arlington-Alexandria,Fairfax County,392695.44,476528.75,505377.0,,,,,,
30023,18316,Nellysford,City,VA,Charlottesville,Nelson County,353724.68,383691.5,400639.33,,,,,,
26140,185,Newport News,City,VA,Virginia Beach-Norfolk-Newport News,Newport News City,176772.62,196218.83,209572.67,,,,,,
33129,5323,Nokesville,City,VA,Washington-Arlington-Alexandria,Prince William County,441653.09,518945.75,568681.33,,,,,,
6210,101,Norfolk,City,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,191022.77,216472.33,229663.0,,,,,,
6274,3074,Oakton,City,VA,Washington-Arlington-Alexandria,Fairfax County,743068.54,824580.92,870391.33,,,,,,
36158,28847,Occoquan,City,VA,Washington-Arlington-Alexandria,Prince William County,431313.58,506644.67,544384.0,,,,,,
26358,26512,Paeonian Springs,City,VA,Washington-Arlington-Alexandria,Loudoun County,443297.12,531539.33,564655.0,,,,,,
13265,891,Petersburg,City,VA,Richmond,Petersburg City,118498.27,135481.75,144823.33,,,,,,
26493,19038,Pilot,City,VA,Blacksburg-Christiansburg-Radford,Floyd County,156349.95,176244.75,187779.33,,,,,,
50297,4894,Poquoson,City,VA,Virginia Beach-Norfolk-Newport News,Poquoson City,298776.24,340643.58,353014.0,,,,,,
53978,423,Portsmouth,City,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,150610.83,179039.83,194860.67,,,,,,
35762,4894,Prince George,City,VA,Richmond,Prince George County,192493.74,222572.75,232826.33,,,,,,
6643,3256,Purcellville,City,VA,Washington-Arlington-Alexandria,Loudoun County,512471.01,611039.5,651273.0,,,,,,
47272,2281,Radford,City,VA,Blacksburg-Christiansburg-Radford,Radford City,149980.65,175045.17,184527.0,,,,,,
54101,9030,Remington,City,VA,Washington-Arlington-Alexandria,Fauquier County,243213.54,301726.25,324098.67,,,,,,
29085,11922,Rescue,City,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,256938.66,313443.17,328936.0,,,,,,
6736,799,Reston,City,VA,Washington-Arlington-Alexandria,Fairfax County,447174.0,511941.33,535667.67,,,,,,
33636,13620,Reva,City,VA,Washington-Arlington-Alexandria,Culpeper County,244875.75,281588.75,299345.0,,,,,,
6752,125,Richmond,City,VA,Richmond,Richmond City,187100.12,253991.08,270433.33,,,,,,
42783,9214,Riner,City,VA,Blacksburg-Christiansburg-Radford,Montgomery County,193063.96,216608.0,229698.0,,,,,,
6792,184,Roanoke,City,VA,Roanoke,Roanoke City,147091.83,176515.42,189122.33,,,,,,
20241,3311,Rose Hill,City,VA,Washington-Arlington-Alexandria,Fairfax County,487393.35,576366.42,607956.33,,,,,,
47451,15135,Roseland,City,VA,Charlottesville,Nelson County,187220.72,211453.25,219463.67,,,,,,
33750,8026,Round Hill,City,VA,Washington-Arlington-Alexandria,Loudoun County,479739.59,566440.17,604956.0,,,,,,
22830,4963,Ruckersville,City,VA,Charlottesville,Greene County,222910.63,254953.58,264375.33,,,,,,
33859,4489,Sandston,City,VA,Richmond,Henrico County,168413.97,209582.17,223622.0,,,,,,
13735,21337,Schuyler,City,VA,Charlottesville,Albemarle County,178184.21,205176.83,216432.67,,,,,,
40859,12709,Shawsville,City,VA,Blacksburg-Christiansburg-Radford,Montgomery County,146726.28,149434.92,156455.33,,,,,,
54401,19291,Shipman,City,VA,Charlottesville,Nelson County,133806.61,147786.58,153474.33,,,,,,
34019,3340,Smithfield,City,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,258378.03,293290.0,305828.0,,,,,,
27228,366,Springfield,City,VA,Washington-Arlington-Alexandria,Fairfax County,460181.42,553661.0,585529.0,,,,,,
54529,562,Stafford,City,VA,Washington-Arlington-Alexandria,Stafford County,324468.55,383506.67,418898.0,,,,,,
36647,16321,Star Tannery,City,VA,Winchester,Frederick County,226793.2,270941.67,288483.0,,,,,,
41059,440,Sterling,City,VA,Washington-Arlington-Alexandria,Loudoun County,392298.98,475035.42,503797.0,,,,,,
41109,504,Suffolk,City,VA,Virginia Beach-Norfolk-Newport News,Suffolk City,229323.34,259091.67,273261.33,,,,,,
47892,15050,Sumerduck,City,VA,Washington-Arlington-Alexandria,Fauquier County,292330.14,350855.42,385609.33,,,,,,
41213,13736,Thaxton,City,VA,Lynchburg,Bedford County,123519.51,143007.33,155688.67,,,,,,
14122,12882,The Plains,City,VA,Washington-Arlington-Alexandria,Fauquier County,548147.08,684126.33,763564.67,,,,,,
7435,6623,Toano,City,VA,Virginia Beach-Norfolk-Newport News,James City County,283002.62,312645.33,331838.67,,,,,,
54738,4454,Triangle,City,VA,Washington-Arlington-Alexandria,Prince William County,353137.7,418556.75,453538.0,,,,,,
41293,7460,Troy,City,VA,Charlottesville,Fluvanna County,240718.39,274236.92,285136.33,,,,,,
41354,19596,Upperville,City,VA,Washington-Arlington-Alexandria,Fauquier County,815228.99,997697.17,1057654.67,,,,,,
21080,759,Vienna,City,VA,Washington-Arlington-Alexandria,Fairfax County,756542.12,858944.92,896446.67,,,,,,
36328,3244,Vinton,City,VA,Roanoke,Roanoke County,147036.83,180014.67,190793.67,,,,,,
41515,44,Virginia Beach,City,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,262902.31,297440.58,315980.33,,,,,,
55008,12660,Wakefield,City,VA,Richmond,Sussex County,132255.08,148317.92,153878.0,,,,,,
7765,1902,Warrenton,City,VA,Washington-Arlington-Alexandria,Fauquier County,388336.88,461911.33,503487.67,,,,,,
50586,14769,Waterford,City,VA,Washington-Arlington-Alexandria,Loudoun County,723921.69,815785.17,878903.0,,,,,,
57131,13826,White Post,City,VA,Winchester,Frederick County,366471.42,426943.25,458858.67,,,,,,
41715,470,Williamsburg,City,VA,Virginia Beach-Norfolk-Newport News,James City County,300078.75,325814.33,344420.33,,,,,,
14678,7228,Windsor,City,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,218685.98,245947.75,256968.33,,,,,,
14701,130,Woodbridge,City,VA,Washington-Arlington-Alexandria,Prince William County,294560.81,361757.5,390340.33,,,,,,
248774,5536,Yorkshire,City,VA,Washington-Arlington-Alexandria,Prince William County,268387.25,346165.17,373576.67,,,,,,
55287,1221,Yorktown,City,VA,Virginia Beach-Norfolk-Newport News,York County,278954.72,305918.0,323355.0,,,,,,
41830,15387,Zuni,City,VA,Virginia Beach-Norfolk-Newport News,Isle of Wight County,203632.52,235103.58,245561.0,,,,,,
28126,24700,Andover,City,VT,Claremont-Lebanon,Windsor County,247936.33,274271.58,299043.33,,,,,,
398372,12906,Arlington,City,VT,Bennington,Bennington County,204917.83,212895.33,221086.67,,,,,,
44011,18306,Bakersfield,City,VT,Burlington-South Burlington,Franklin County,196171.73,213250.5,217139.67,,,,,,
10246,27552,Baltimore,City,VT,Claremont-Lebanon,Windsor County,198840.38,211305.0,215481.67,,,,,,
9780,21596,Barnard,City,VT,Claremont-Lebanon,Windsor County,293215.15,358918.0,394462.67,,,,,,
395553,3458,Barre,City,VT,Barre,Washington County,155540.25,183112.58,198307.67,,,,,,
397718,3957,Bennington,City,VT,Bennington,Bennington County,147127.02,160013.75,168501.0,,,,,,
30427,19838,Benson,City,VT,Rutland,Rutland County,202118.46,221530.83,233642.67,,,,,,
399227,15706,Berkshire,City,VT,Burlington-South Burlington,Franklin County,167994.66,188363.42,189532.0,,,,,,
17004,15619,Bethel,City,VT,Claremont-Lebanon,Windsor County,244162.86,250974.58,241271.67,,,,,,
23065,18592,Bolton,City,VT,Burlington-South Burlington,Chittenden County,220635.88,243042.17,241400.0,,,,,,
30590,21371,Bridgewater,City,VT,Claremont-Lebanon,Windsor County,285611.14,323696.08,315158.33,,,,,,
37662,1341,Burlington,City,VT,Burlington-South Burlington,Chittenden County,298641.6,360432.5,380015.67,,,,,,
397187,17183,Calais,City,VT,Barre,Washington County,208405.54,257073.17,281373.33,,,,,,
17336,9165,Castleton,City,VT,Rutland,Rutland County,190306.88,206015.33,213277.33,,,,,,
10784,10255,Charlotte,City,VT,Burlington-South Burlington,Chittenden County,502790.38,564358.92,607677.33,,,,,,
398523,11655,Chester,City,VT,Claremont-Lebanon,Windsor County,203993.07,219397.5,249079.33,,,,,,
396141,24081,Chester-Chester Depot,City,VT,Claremont-Lebanon,Windsor County,196312.69,211937.83,236113.67,,,,,,
24070,18603,Chittenden,City,VT,Rutland,Rutland County,258524.13,294281.92,317896.0,,,,,,
37888,13239,Clarendon,City,VT,Rutland,Rutland County,220995.25,243895.75,249818.67,,,,,,
30975,3167,Colchester,City,VT,Burlington-South Burlington,Chittenden County,280838.65,345454.58,353653.67,,,,,,
397873,17442,Danby,City,VT,Rutland,Rutland County,226576.49,247306.67,252985.67,,,,,,
17843,17821,Duxbury,City,VT,Barre,Washington County,235205.08,285122.83,313989.0,,,,,,
16533,18892,Enosburg Falls,City,VT,Burlington-South Burlington,Franklin County,148908.93,165472.33,169037.0,,,,,,
398086,5027,Essex,City,VT,Burlington-South Burlington,Chittenden County,273650.97,328132.5,343109.33,,,,,,
28675,9276,Fairfax,City,VT,Burlington-South Burlington,Franklin County,253342.22,291582.92,297367.33,,,,,,
11393,15183,Fairfield,City,VT,Burlington-South Burlington,Franklin County,221376.72,255678.25,267201.67,,,,,,
399009,17986,Fayston,City,VT,Barre,Washington County,267234.95,324879.67,355341.33,,,,,,
397813,9072,Georgia,City,VT,Burlington-South Burlington,Franklin County,253356.03,292109.75,300392.0,,,,,,
11823,5418,Hartford,City,VT,Claremont-Lebanon,Windsor County,273203.88,267187.42,268870.0,,,,,,
18486,10958,Hartland,City,VT,Claremont-Lebanon,Windsor County,277416.81,298821.67,328116.67,,,,,,
18582,9308,Hinesburg,City,VT,Burlington-South Burlington,Chittenden County,309304.53,379031.75,400874.0,,,,,,
42328,23898,Hubbardton,City,VT,Rutland,Rutland County,197897.8,203475.17,213071.67,,,,,,
22045,25566,Ira,City,VT,Rutland,Rutland County,200297.08,204101.92,209084.33,,,,,,
395753,8618,Jericho,City,VT,Burlington-South Burlington,Chittenden County,305077.64,375664.08,390289.67,,,,,,
399245,22119,Killington,City,VT,Rutland,Rutland County,229545.74,251821.42,264637.67,,,,,,
397676,14601,Ludlow,City,VT,Claremont-Lebanon,Windsor County,314703.78,347957.25,358730.67,,,,,,
398811,9529,Manchester,City,VT,Bennington,Bennington County,328241.93,354360.58,372025.33,,,,,,
19315,21103,Mendon,City,VT,Rutland,Rutland County,226334.46,248063.92,264261.67,,,,,,
19352,15605,Middlesex,City,VT,Barre,Washington County,231092.79,275173.25,299151.67,,,,,,
32846,22259,Middletown Springs,City,VT,Rutland,Rutland County,188284.4,205237.17,216735.33,,,,,,
398466,5064,Milton,City,VT,Burlington-South Burlington,Chittenden County,251679.05,298870.58,314208.67,,,,,,
53398,6498,Montpelier,City,VT,Barre,Washington County,203290.02,252561.33,280657.67,,,,,,
398955,19053,Mt Holly,City,VT,Rutland,Rutland County,237958.28,258213.58,266449.67,,,,,,
399273,27022,Mt Tabor,City,VT,Rutland,Rutland County,213876.76,245846.5,254800.0,,,,,,
49670,22216,North Bennington,City,VT,Bennington,Bennington County,168637.41,187350.67,202298.67,,,,,,
397069,7575,Northfield,City,VT,Barre,Washington County,169737.1,206445.58,220425.67,,,,,,
33190,11052,Norwich,City,VT,Claremont-Lebanon,Windsor County,547596.3,563217.0,567275.33,,,,,,
47065,19479,Perkinsville,City,VT,Claremont-Lebanon,Windsor County,179602.01,178990.33,186651.0,,,,,,
26535,14001,Plainfield,City,VT,Barre,Washington County,178535.09,214140.0,231806.67,,,,,,
36134,24874,Plymouth,City,VT,Claremont-Lebanon,Windsor County,304365.16,305286.0,307018.67,,,,,,
6606,10869,Pownal,City,VT,Bennington,Bennington County,164535.7,180981.42,189805.67,,,,,,
47285,8984,Randolph,City,VT,Claremont-Lebanon,Orange County,176667.05,198444.83,203687.67,,,,,,
397942,23211,Reading,City,VT,Claremont-Lebanon,Windsor County,262266.19,264852.08,269806.67,,,,,,
6698,22142,Readsboro,City,VT,Bennington,Bennington County,129981.88,142524.42,154404.0,,,,,,
40560,9849,Richmond,City,VT,Burlington-South Burlington,Chittenden County,306703.87,363268.33,373679.67,,,,,,
56798,12283,Royalton,City,VT,Claremont-Lebanon,Windsor County,242375.22,255268.08,253922.0,,,,,,
26875,24516,Rupert,City,VT,Bennington,Bennington County,208695.27,227517.5,230916.67,,,,,,
398278,2927,Rutland,City,VT,Rutland,Rutland County,173984.76,183097.5,190765.67,,,,,,
26897,4343,Saint Albans,City,VT,Burlington-South Burlington,Franklin County,201780.58,230207.42,237313.33,,,,,,
6888,22655,Saint George,City,VT,Burlington-South Burlington,Chittenden County,344546.51,406128.42,427260.33,,,,,,
20344,24774,Sandgate,City,VT,Bennington,Bennington County,201604.97,205367.25,213513.0,,,,,,
40800,28934,Searsburg,City,VT,Bennington,Bennington County,140457.74,153691.67,162464.67,,,,,,
13806,6517,Shelburne,City,VT,Burlington-South Burlington,Chittenden County,407237.51,473070.75,506007.67,,,,,,
47661,13432,Sheldon,City,VT,Burlington-South Burlington,Franklin County,192789.32,217882.75,221576.0,,,,,,
27160,3159,South Burlington,City,VT,Burlington-South Burlington,Chittenden County,278253.64,330338.75,344258.33,,,,,,
398013,5674,Springfield,City,VT,Claremont-Lebanon,Windsor County,136410.26,133834.08,142991.0,,,,,,
41043,21764,Stamford,City,VT,Bennington,Bennington County,181358.49,195773.5,204097.33,,,,,,
29325,23726,Sudbury,City,VT,Rutland,Rutland County,247504.82,266349.75,288331.33,,,,,,
34181,20532,Sunderland,City,VT,Bennington,Bennington County,224872.82,236846.25,248903.0,,,,,,
48004,23665,Tinmouth,City,VT,Rutland,Rutland County,187752.03,208738.33,219331.0,,,,,,
397672,20429,Topsham,City,VT,Claremont-Lebanon,Orange County,135477.95,152291.33,167033.33,,,,,,
398191,11677,Underhill,City,VT,Burlington-South Burlington,Chittenden County,311481.82,371428.33,383561.0,,,,,,
395516,14089,Wallingford,City,VT,Rutland,Rutland County,196287.91,207829.17,219963.67,,,,,,
48344,19147,Washington,City,VT,Claremont-Lebanon,Orange County,162481.52,181413.42,196439.0,,,,,,
397396,8702,Waterbury,City,VT,Barre,Washington County,278878.42,337615.58,375578.0,,,,,,
398487,12287,Weathersfield,City,VT,Claremont-Lebanon,Windsor County,187638.94,204564.0,229211.67,,,,,,
21197,20543,Wells,City,VT,Rutland,Rutland County,172548.53,183820.58,192751.0,,,,,,
7844,26592,West Haven,City,VT,Rutland,Rutland County,212799.46,219542.83,224644.0,,,,,,
397926,13439,West Rutland,City,VT,Rutland,Rutland County,143622.72,153331.92,157800.0,,,,,,
399117,20405,West Windsor,City,VT,Claremont-Lebanon,Windsor County,277240.57,277052.25,287739.33,,,,,,
21256,14654,Westford,City,VT,Burlington-South Burlington,Chittenden County,288891.02,347004.42,370563.0,,,,,,
14594,23765,Weston,City,VT,Claremont-Lebanon,Windsor County,260344.37,303961.92,318739.0,,,,,,
14659,5654,Williston,City,VT,Burlington-South Burlington,Chittenden County,331463.62,380922.75,398920.33,,,,,,
15994,10883,Windsor,City,VT,Claremont-Lebanon,Windsor County,167066.98,176486.58,188441.67,,,,,,
55239,6951,Winooski,City,VT,Burlington-South Burlington,Chittenden County,239035.68,291456.67,306289.33,,,,,,
50400,27731,Woodford,City,VT,Bennington,Bennington County,155926.94,147619.25,156587.33,,,,,,
397681,11861,Woodstock,City,VT,Claremont-Lebanon,Windsor County,401787.48,434567.33,461313.0,,,,,,
21387,21494,Worcester,City,VT,Barre,Washington County,196794.46,234638.58,254207.67,,,,,,
3322,18592,Addy,City,WA,Spokane-Spokane Valley,Stevens County,193847.75,260216.92,276673.33,,,,,,
16695,9135,Airway Heights,City,WA,Spokane-Spokane Valley,Spokane County,174679.1,264346.0,293339.67,,,,,,
23437,27924,Alger,City,WA,Mount Vernon-Anacortes,Skagit County,252917.27,390380.42,447088.0,,,,,,
30163,9986,Algona,City,WA,Seattle-Tacoma-Bellevue,King County,245324.28,383517.5,412964.33,,,,,,
